datetime_utc,Solar_MW,WindOnshore_MW,TotalRES_MW,datetime_athens,hour_of_day,month,day_of_week,is_weekend,windspeed_greece_weighted_ms,windspeed_greece_simple_ms,irradiance_Wm2,windspeed_ms,temperature_C,cloudcover_pct,cloudcover_low_pct,cloudcover_mid_pct,cloudcover_high_pct
2026-04-04 14:00:00+00:00,2362.0,1442.0,3804.0,2026-04-04 17:00:00+03:00,14,4,5,1,5.1995,,441.0,1.19,15.8,53,33,41,8
2026-04-04 15:00:00+00:00,1138.0,1649.0,2787.0,2026-04-04 18:00:00+03:00,15,4,5,1,4.689,,287.0,1.89,15.4,51,29,43,4
2026-04-04 16:00:00+00:00,218.0,1819.0,2037.0,2026-04-04 19:00:00+03:00,16,4,5,1,4.521000000000001,,132.0,1.56,14.4,30,5,25,0
2026-04-04 17:00:00+00:00,9.0,1985.0,1994.0,2026-04-04 20:00:00+03:00,17,4,5,1,5.0345,,27.0,1.27,13.2,12,4,7,1
2026-04-04 18:00:00+00:00,11.0,2217.0,2228.0,2026-04-04 21:00:00+03:00,18,4,5,1,4.0835,,0.0,1.4,12.4,29,2,7,21
2026-04-04 19:00:00+00:00,11.0,2468.0,2479.0,2026-04-04 22:00:00+03:00,19,4,5,1,4.307,,0.0,0.89,12.1,7,4,0,3
2026-04-04 20:00:00+00:00,14.0,2553.0,2567.0,2026-04-04 23:00:00+03:00,20,4,5,1,4.593999999999999,,0.0,0.72,11.4,17,11,7,1
2026-04-04 21:00:00+00:00,11.0,2685.0,2696.0,2026-04-05 00:00:00+03:00,21,4,5,1,4.91,,0.0,0.54,10.9,8,8,0,0
2026-04-04 22:00:00+00:00,4.0,2616.0,2620.0,2026-04-05 01:00:00+03:00,22,4,5,1,5.461,,0.0,0.51,10.3,2,2,1,1
2026-04-04 23:00:00+00:00,5.0,2192.0,2197.0,2026-04-05 02:00:00+03:00,23,4,5,1,5.21,,0.0,0.36,9.9,10,2,8,0
2026-04-05 00:00:00+00:00,0.0,2135.0,2135.0,2026-04-05 03:00:00+03:00,0,4,6,1,5.614999999999998,,0.0,0.47,11.2,78,37,18,59
2026-04-05 01:00:00+00:00,0.0,2163.0,2163.0,2026-04-05 04:00:00+03:00,1,4,6,1,5.2635,,0.0,0.78,11.5,41,5,2,39
2026-04-05 02:00:00+00:00,0.0,2219.0,2219.0,2026-04-05 05:00:00+03:00,2,4,6,1,5.346,,0.0,0.9,11.0,20,16,5,2
2026-04-05 03:00:00+00:00,0.0,2350.0,2350.0,2026-04-05 06:00:00+03:00,3,4,6,1,5.1075,,0.0,0.97,10.9,20,13,4,4
2026-04-05 04:00:00+00:00,113.0,2524.0,2637.0,2026-04-05 07:00:00+03:00,4,4,6,1,5.0855,,0.0,1.03,11.2,34,30,10,0
2026-04-05 05:00:00+00:00,756.0,2465.0,3221.0,2026-04-05 08:00:00+03:00,5,4,6,1,4.783,,29.0,1.06,11.9,38,20,13,15
2026-04-05 06:00:00+00:00,1570.0,1902.0,3472.0,2026-04-05 09:00:00+03:00,6,4,6,1,4.396,,158.0,1.05,13.2,41,22,5,23
2026-04-05 07:00:00+00:00,1824.0,1459.0,3283.0,2026-04-05 10:00:00+03:00,7,4,6,1,4.404000000000001,,333.0,1.68,14.6,19,16,5,0
2026-04-05 08:00:00+00:00,2049.0,1260.0,3309.0,2026-04-05 11:00:00+03:00,8,4,6,1,4.7055,,551.0,2.15,15.9,20,12,10,5
2026-04-05 09:00:00+00:00,1582.0,1066.0,2648.0,2026-04-05 12:00:00+03:00,9,4,6,1,5.0075,,659.0,2.73,16.9,32,15,20,10
2026-04-05 10:00:00+00:00,1370.0,1001.0,2371.0,2026-04-05 13:00:00+03:00,10,4,6,1,5.0355,,751.0,3.11,17.3,49,29,46,1
2026-04-05 11:00:00+00:00,1097.0,851.0,1948.0,2026-04-05 14:00:00+03:00,11,4,6,1,4.3425,,706.0,3.16,17.2,25,8,20,5
2026-04-05 12:00:00+00:00,911.0,739.0,1650.0,2026-04-05 15:00:00+03:00,12,4,6,1,4.3975,,687.0,2.97,17.2,59,9,13,51
2026-04-05 13:00:00+00:00,758.0,761.0,1519.0,2026-04-05 16:00:00+03:00,13,4,6,1,4.869999999999999,,648.0,2.88,17.5,16,12,11,0
2026-04-05 14:00:00+00:00,802.0,834.0,1636.0,2026-04-05 17:00:00+03:00,14,4,6,1,4.109999999999999,,532.0,2.76,17.3,10,4,9,0
2026-04-05 15:00:00+00:00,898.0,1210.0,2108.0,2026-04-05 18:00:00+03:00,15,4,6,1,3.5135000000000005,,372.0,1.84,17.0,3,1,2,0
2026-04-05 16:00:00+00:00,198.0,1409.0,1607.0,2026-04-05 19:00:00+03:00,16,4,6,1,2.9560000000000004,,185.0,0.74,16.3,2,2,0,0
2026-04-05 17:00:00+00:00,0.0,1386.0,1386.0,2026-04-05 20:00:00+03:00,17,4,6,1,3.0875,,33.0,0.87,14.1,0,0,0,0
2026-04-05 18:00:00+00:00,0.0,1250.0,1250.0,2026-04-05 21:00:00+03:00,18,4,6,1,2.6275,,0.0,0.45,13.5,0,0,0,0
2026-04-05 19:00:00+00:00,0.0,1136.0,1136.0,2026-04-05 22:00:00+03:00,19,4,6,1,2.803,,0.0,0.81,12.9,1,0,0,1
2026-04-05 20:00:00+00:00,0.0,1085.0,1085.0,2026-04-05 23:00:00+03:00,20,4,6,1,2.587,,0.0,1.05,12.1,0,0,0,0
2026-04-05 21:00:00+00:00,0.0,1109.0,1109.0,2026-04-06 00:00:00+03:00,21,4,6,1,2.237,,0.0,1.27,11.6,0,0,0,0
2026-04-05 22:00:00+00:00,0.0,1073.0,1073.0,2026-04-06 01:00:00+03:00,22,4,6,1,2.272,,0.0,1.35,11.4,0,0,0,0
2026-04-05 23:00:00+00:00,0.0,1098.0,1098.0,2026-04-06 02:00:00+03:00,23,4,6,1,2.4570000000000003,,0.0,1.33,11.1,0,0,0,0
2026-04-06 00:00:00+00:00,0.0,1002.0,1002.0,2026-04-06 03:00:00+03:00,0,4,0,0,2.6345,,0.0,1.64,10.9,19,0,0,19
2026-04-06 01:00:00+00:00,0.0,945.0,945.0,2026-04-06 04:00:00+03:00,1,4,0,0,2.8915,,0.0,1.38,11.2,20,0,0,20
2026-04-06 02:00:00+00:00,0.0,946.0,946.0,2026-04-06 05:00:00+03:00,2,4,0,0,2.797,,0.0,1.36,10.9,0,0,0,0
2026-04-06 03:00:00+00:00,0.0,863.0,863.0,2026-04-06 06:00:00+03:00,3,4,0,0,2.9255,,0.0,1.42,10.7,0,0,0,0
2026-04-06 04:00:00+00:00,219.0,866.0,1085.0,2026-04-06 07:00:00+03:00,4,4,0,0,3.076,,0.0,1.41,10.4,2,0,0,2
2026-04-06 05:00:00+00:00,1674.0,768.0,2442.0,2026-04-06 08:00:00+03:00,5,4,0,0,2.856,,42.0,1.82,11.3,3,0,0,3
2026-04-06 06:00:00+00:00,2974.0,630.0,3604.0,2026-04-06 09:00:00+03:00,6,4,0,0,2.5605,,208.0,1.38,13.7,0,0,0,0
2026-04-06 07:00:00+00:00,2856.0,356.0,3212.0,2026-04-06 10:00:00+03:00,7,4,0,0,2.4155,,409.0,0.81,16.1,0,0,0,0
2026-04-06 08:00:00+00:00,2599.0,258.0,2857.0,2026-04-06 11:00:00+03:00,8,4,0,0,2.4535,,596.0,1.25,17.9,0,0,0,0
2026-04-06 09:00:00+00:00,2276.0,287.0,2563.0,2026-04-06 12:00:00+03:00,9,4,0,0,2.5055,,745.0,1.25,19.1,6,5,5,0
2026-04-06 10:00:00+00:00,2234.0,334.0,2568.0,2026-04-06 13:00:00+03:00,10,4,0,0,2.493,,812.0,1.36,19.8,10,1,10,0
2026-04-06 11:00:00+00:00,1985.0,297.0,2282.0,2026-04-06 14:00:00+03:00,11,4,0,0,2.507,,818.0,1.65,20.1,20,1,20,0
2026-04-06 12:00:00+00:00,1799.0,246.0,2045.0,2026-04-06 15:00:00+03:00,12,4,0,0,2.9800000000000004,,766.0,1.81,20.5,38,0,38,0
2026-04-06 13:00:00+00:00,1551.0,208.0,1759.0,2026-04-06 16:00:00+03:00,13,4,0,0,2.7764999999999995,,623.0,1.17,20.8,48,0,48,0
2026-04-06 14:00:00+00:00,1696.0,383.0,2079.0,2026-04-06 17:00:00+03:00,14,4,0,0,2.555,,512.0,1.16,20.8,57,2,57,0
2026-04-06 15:00:00+00:00,1453.0,561.0,2014.0,2026-04-06 18:00:00+03:00,15,4,0,0,1.9875,,388.0,1.26,20.2,3,0,3,0
2026-04-06 16:00:00+00:00,272.0,504.0,776.0,2026-04-06 19:00:00+03:00,16,4,0,0,1.6255000000000002,,196.0,0.38,18.9,0,0,0,0
2026-04-06 17:00:00+00:00,0.0,514.0,514.0,2026-04-06 20:00:00+03:00,17,4,0,0,1.402,,35.0,0.71,16.3,0,0,0,0
2026-04-06 18:00:00+00:00,0.0,461.0,461.0,2026-04-06 21:00:00+03:00,18,4,0,0,1.6649999999999998,,0.0,1.58,15.4,0,0,0,0
2026-04-06 19:00:00+00:00,0.0,386.0,386.0,2026-04-06 22:00:00+03:00,19,4,0,0,1.538,,0.0,1.13,14.6,0,0,0,0
2026-04-06 20:00:00+00:00,5.0,418.0,423.0,2026-04-06 23:00:00+03:00,20,4,0,0,1.7315,,0.0,0.29,13.6,0,0,0,0
2026-04-06 21:00:00+00:00,6.0,468.0,474.0,2026-04-07 00:00:00+03:00,21,4,0,0,1.919,,0.0,0.43,13.0,0,0,0,0
2026-04-06 22:00:00+00:00,4.0,507.0,511.0,2026-04-07 01:00:00+03:00,22,4,0,0,2.1885000000000003,,0.0,0.43,12.9,0,0,0,0
2026-04-06 23:00:00+00:00,0.0,473.0,473.0,2026-04-07 02:00:00+03:00,23,4,0,0,2.4735000000000005,,0.0,0.78,12.4,0,0,0,0
2026-04-07 00:00:00+00:00,0.0,479.0,479.0,2026-04-07 03:00:00+03:00,0,4,1,0,2.474,,0.0,0.29,11.5,0,0,0,0
2026-04-07 01:00:00+00:00,0.0,523.0,523.0,2026-04-07 04:00:00+03:00,1,4,1,0,3.063,,0.0,0.69,11.6,0,0,0,0
2026-04-07 02:00:00+00:00,0.0,599.0,599.0,2026-04-07 05:00:00+03:00,2,4,1,0,3.277,,0.0,0.75,11.2,0,0,0,0
2026-04-07 03:00:00+00:00,0.0,562.0,562.0,2026-04-07 06:00:00+03:00,3,4,1,0,3.3425,,0.0,0.42,10.8,0,0,0,0
2026-04-07 04:00:00+00:00,232.0,546.0,778.0,2026-04-07 07:00:00+03:00,4,4,1,0,3.4735000000000005,,0.0,0.39,10.5,2,0,0,2
2026-04-07 05:00:00+00:00,1743.0,420.0,2163.0,2026-04-07 08:00:00+03:00,5,4,1,0,3.439,,43.0,0.42,11.1,0,0,0,0
2026-04-07 06:00:00+00:00,3644.0,301.0,3945.0,2026-04-07 09:00:00+03:00,6,4,1,0,2.734,,202.0,0.45,13.6,2,2,0,0
2026-04-07 07:00:00+00:00,4916.0,238.0,5154.0,2026-04-07 10:00:00+03:00,7,4,1,0,2.247,,392.0,0.3,16.1,2,2,0,0
2026-04-07 08:00:00+00:00,5032.0,172.0,5204.0,2026-04-07 11:00:00+03:00,8,4,1,0,2.31,,584.0,0.84,17.9,5,5,0,0
2026-04-07 09:00:00+00:00,4260.0,109.0,4369.0,2026-04-07 12:00:00+03:00,9,4,1,0,2.5185,,737.0,1.39,19.3,6,6,0,0
2026-04-07 10:00:00+00:00,3549.0,108.0,3657.0,2026-04-07 13:00:00+03:00,10,4,1,0,2.6915000000000004,,833.0,2.08,20.5,12,2,10,0
2026-04-07 11:00:00+00:00,3379.0,169.0,3548.0,2026-04-07 14:00:00+03:00,11,4,1,0,2.8130000000000006,,853.0,2.5,21.3,23,1,23,0
2026-04-07 12:00:00+00:00,2836.0,190.0,3026.0,2026-04-07 15:00:00+03:00,12,4,1,0,3.953,,795.0,3.34,22.0,21,0,21,0
2026-04-07 13:00:00+00:00,2702.0,274.0,2976.0,2026-04-07 16:00:00+03:00,13,4,1,0,4.4245,,671.0,3.1,22.0,31,0,30,2
2026-04-07 14:00:00+00:00,2848.0,754.0,3602.0,2026-04-07 17:00:00+03:00,14,4,1,0,4.548,,538.0,3.6,21.2,16,0,16,0
2026-04-07 15:00:00+00:00,1740.0,1050.0,2790.0,2026-04-07 18:00:00+03:00,15,4,1,0,4.495,,359.0,3.3,19.4,4,0,4,0
2026-04-07 16:00:00+00:00,302.0,1562.0,1864.0,2026-04-07 19:00:00+03:00,16,4,1,0,4.2975,,190.0,2.25,17.9,1,0,1,0
2026-04-07 17:00:00+00:00,9.0,1935.0,1944.0,2026-04-07 20:00:00+03:00,17,4,1,0,4.8235,,36.0,1.28,16.5,0,0,0,0
2026-04-07 18:00:00+00:00,5.0,2051.0,2056.0,2026-04-07 21:00:00+03:00,18,4,1,0,5.6105,,0.0,1.35,16.1,1,0,1,0
2026-04-07 19:00:00+00:00,10.0,2076.0,2086.0,2026-04-07 22:00:00+03:00,19,4,1,0,6.17,,0.0,1.23,16.0,0,0,0,0
2026-04-07 20:00:00+00:00,8.0,2145.0,2153.0,2026-04-07 23:00:00+03:00,20,4,1,0,6.467,,0.0,0.95,15.6,0,0,0,0
2026-04-07 21:00:00+00:00,6.0,2276.0,2282.0,2026-04-08 00:00:00+03:00,21,4,1,0,6.554,,0.0,1.28,15.4,0,0,0,0
2026-04-07 22:00:00+00:00,0.0,2275.0,2275.0,2026-04-08 01:00:00+03:00,22,4,1,0,6.7685,,0.0,1.62,15.4,0,0,0,0
2026-04-07 23:00:00+00:00,4.0,2198.0,2202.0,2026-04-08 02:00:00+03:00,23,4,1,0,5.916,,0.0,1.78,14.9,0,0,0,0
2026-04-08 00:00:00+00:00,0.0,2192.0,2192.0,2026-04-08 03:00:00+03:00,0,4,2,0,5.9575000000000005,,0.0,1.42,13.8,0,0,0,0
2026-04-08 01:00:00+00:00,0.0,2256.0,2256.0,2026-04-08 04:00:00+03:00,1,4,2,0,5.827999999999999,,0.0,0.95,13.7,0,0,0,0
2026-04-08 02:00:00+00:00,3.0,2254.0,2257.0,2026-04-08 05:00:00+03:00,2,4,2,0,5.3515,,0.0,0.7,13.1,0,0,0,0
2026-04-08 03:00:00+00:00,7.0,2295.0,2302.0,2026-04-08 06:00:00+03:00,3,4,2,0,4.8085,,0.0,0.71,12.4,0,0,0,0
2026-04-08 04:00:00+00:00,240.0,2179.0,2419.0,2026-04-08 07:00:00+03:00,4,4,2,0,4.6645,,0.0,0.56,11.9,0,0,0,0
2026-04-08 05:00:00+00:00,1680.0,1996.0,3676.0,2026-04-08 08:00:00+03:00,5,4,2,0,5.5200000000000005,,48.0,0.51,12.8,0,0,0,0
2026-04-08 06:00:00+00:00,3241.0,1824.0,5065.0,2026-04-08 09:00:00+03:00,6,4,2,0,5.353999999999999,,219.0,0.56,15.6,0,0,0,0
2026-04-08 07:00:00+00:00,4097.0,1227.0,5324.0,2026-04-08 10:00:00+03:00,7,4,2,0,5.276,,421.0,0.22,18.9,0,0,0,0
2026-04-08 08:00:00+00:00,3965.0,1079.0,5044.0,2026-04-08 11:00:00+03:00,8,4,2,0,5.7355,,604.0,1.7,21.1,0,0,0,0
2026-04-08 09:00:00+00:00,3769.0,861.0,4630.0,2026-04-08 12:00:00+03:00,9,4,2,0,5.762499999999999,,747.0,1.98,22.7,0,0,0,0
2026-04-08 10:00:00+00:00,3148.0,713.0,3861.0,2026-04-08 13:00:00+03:00,10,4,2,0,5.047499999999999,,837.0,1.98,23.2,0,0,0,0
2026-04-08 11:00:00+00:00,2886.0,625.0,3511.0,2026-04-08 14:00:00+03:00,11,4,2,0,5.1205,,864.0,1.7,23.5,9,0,2,7
2026-04-08 12:00:00+00:00,2588.0,546.0,3134.0,2026-04-08 15:00:00+03:00,12,4,2,0,5.022,,805.0,2.04,24.0,28,0,14,17
2026-04-08 13:00:00+00:00,2517.0,618.0,3135.0,2026-04-08 16:00:00+03:00,13,4,2,0,5.475499999999999,,676.0,2.46,24.0,13,0,11,3
2026-04-08 14:00:00+00:00,2775.0,960.0,3735.0,2026-04-08 17:00:00+03:00,14,4,2,0,5.669,,542.0,2.75,23.7,27,0,16,13
2026-04-08 15:00:00+00:00,1529.0,1368.0,2897.0,2026-04-08 18:00:00+03:00,15,4,2,0,5.519,,355.0,1.82,22.9,40,0,16,30
2026-04-08 16:00:00+00:00,271.0,1483.0,1754.0,2026-04-08 19:00:00+03:00,16,4,2,0,5.5505,,178.0,2.04,20.6,52,0,29,33
2026-04-08 17:00:00+00:00,0.0,1423.0,1423.0,2026-04-08 20:00:00+03:00,17,4,2,0,6.035,,33.0,2.37,18.6,27,0,6,22
2026-04-08 18:00:00+00:00,0.0,1136.0,1136.0,2026-04-08 21:00:00+03:00,18,4,2,0,5.314,,0.0,3.03,18.1,41,0,23,24
2026-04-08 19:00:00+00:00,0.0,814.0,814.0,2026-04-08 22:00:00+03:00,19,4,2,0,5.527,,0.0,1.86,17.4,48,2,24,31
2026-04-08 20:00:00+00:00,0.0,769.0,769.0,2026-04-08 23:00:00+03:00,20,4,2,0,6.041499999999999,,0.0,2.06,16.4,32,6,32,0
2026-04-08 21:00:00+00:00,0.0,792.0,792.0,2026-04-09 00:00:00+03:00,21,4,2,0,5.660000000000001,,0.0,2.33,15.6,42,19,35,2
2026-04-08 22:00:00+00:00,0.0,803.0,803.0,2026-04-09 01:00:00+03:00,22,4,2,0,4.778499999999999,,0.0,2.52,15.0,49,12,34,22
2026-04-08 23:00:00+00:00,0.0,699.0,699.0,2026-04-09 02:00:00+03:00,23,4,2,0,4.2565,,0.0,2.86,14.1,44,14,38,0
2026-04-09 00:00:00+00:00,0.0,656.0,656.0,2026-04-09 03:00:00+03:00,0,4,3,0,4.1065000000000005,,0.0,2.55,13.7,49,25,38,0
2026-04-09 01:00:00+00:00,0.0,601.0,601.0,2026-04-09 04:00:00+03:00,1,4,3,0,4.203,,0.0,1.95,14.1,34,23,25,0
2026-04-09 02:00:00+00:00,0.0,633.0,633.0,2026-04-09 05:00:00+03:00,2,4,3,0,3.689,,0.0,1.72,14.4,39,23,27,0
2026-04-09 03:00:00+00:00,8.0,691.0,699.0,2026-04-09 06:00:00+03:00,3,4,3,0,3.815,,0.0,0.94,14.4,22,15,16,0
2026-04-09 04:00:00+00:00,206.0,910.0,1116.0,2026-04-09 07:00:00+03:00,4,4,3,0,3.885,,0.0,0.46,13.6,11,6,10,0
2026-04-09 05:00:00+00:00,1425.0,1126.0,2551.0,2026-04-09 08:00:00+03:00,5,4,3,0,3.771,,44.0,0.35,14.1,19,13,13,0
2026-04-09 06:00:00+00:00,3077.0,976.0,4053.0,2026-04-09 09:00:00+03:00,6,4,3,0,3.6625,,199.0,0.21,15.9,15,2,14,0
2026-04-09 07:00:00+00:00,3893.0,802.0,4695.0,2026-04-09 10:00:00+03:00,7,4,3,0,4.811,,388.0,0.8,17.5,18,2,16,0
2026-04-09 08:00:00+00:00,4429.0,916.0,5345.0,2026-04-09 11:00:00+03:00,8,4,3,0,5.827999999999999,,558.0,1.9,18.8,23,2,22,0
2026-04-09 09:00:00+00:00,4250.0,918.0,5168.0,2026-04-09 12:00:00+03:00,9,4,3,0,6.480999999999999,,660.0,3.35,18.8,25,15,23,0
2026-04-09 10:00:00+00:00,3616.0,650.0,4266.0,2026-04-09 13:00:00+03:00,10,4,3,0,6.4190000000000005,,636.0,3.28,18.0,34,20,32,0
2026-04-09 11:00:00+00:00,3610.0,559.0,4169.0,2026-04-09 14:00:00+03:00,11,4,3,0,5.51,,711.0,2.85,18.1,12,7,6,0
2026-04-09 12:00:00+00:00,3888.0,560.0,4448.0,2026-04-09 15:00:00+03:00,12,4,3,0,3.8795,,780.0,2.17,18.9,5,0,5,0
2026-04-09 13:00:00+00:00,3843.0,580.0,4423.0,2026-04-09 16:00:00+03:00,13,4,3,0,3.5925,,712.0,2.52,19.1,14,2,13,0
2026-04-09 14:00:00+00:00,3484.0,795.0,4279.0,2026-04-09 17:00:00+03:00,14,4,3,0,3.13,,563.0,1.66,19.1,2,0,2,0
2026-04-09 15:00:00+00:00,1659.0,822.0,2481.0,2026-04-09 18:00:00+03:00,15,4,3,0,2.9205,,385.0,1.11,18.4,44,39,38,0
2026-04-09 16:00:00+00:00,296.0,918.0,1214.0,2026-04-09 19:00:00+03:00,16,4,3,0,2.81,,173.0,3.3,15.9,83,81,55,0
2026-04-09 17:00:00+00:00,0.0,916.0,916.0,2026-04-09 20:00:00+03:00,17,4,3,0,3.1545,,33.0,3.54,14.1,68,10,64,3
2026-04-09 18:00:00+00:00,0.0,702.0,702.0,2026-04-09 21:00:00+03:00,18,4,3,0,2.9775,,0.0,2.13,14.2,100,100,96,3
2026-04-09 19:00:00+00:00,0.0,573.0,573.0,2026-04-09 22:00:00+03:00,19,4,3,0,3.207,,0.0,1.39,13.8,100,100,98,5
2026-04-09 20:00:00+00:00,0.0,581.0,581.0,2026-04-09 23:00:00+03:00,20,4,3,0,3.943,,0.0,0.96,13.6,100,100,80,0
2026-04-09 21:00:00+00:00,0.0,501.0,501.0,2026-04-10 00:00:00+03:00,21,4,3,0,4.2865,,0.0,1.17,13.5,100,100,68,1
2026-04-09 22:00:00+00:00,0.0,444.0,444.0,2026-04-10 01:00:00+03:00,22,4,3,0,4.346,,0.0,0.82,13.4,100,100,23,0
2026-04-09 23:00:00+00:00,0.0,413.0,413.0,2026-04-10 02:00:00+03:00,23,4,3,0,4.102,,0.0,0.41,13.1,100,100,9,0
2026-04-10 00:00:00+00:00,0.0,431.0,431.0,2026-04-10 03:00:00+03:00,0,4,4,0,3.6725,,0.0,0.11,12.2,33,30,0,4
2026-04-10 01:00:00+00:00,0.0,448.0,448.0,2026-04-10 04:00:00+03:00,1,4,4,0,3.986,,0.0,0.0,12.4,27,21,0,8
2026-04-10 02:00:00+00:00,0.0,505.0,505.0,2026-04-10 05:00:00+03:00,2,4,4,0,4.09,,0.0,0.11,12.3,55,30,0,36
2026-04-10 03:00:00+00:00,0.0,499.0,499.0,2026-04-10 06:00:00+03:00,3,4,4,0,4.106000000000001,,0.0,0.07,12.2,64,60,0,9
2026-04-10 04:00:00+00:00,246.0,489.0,735.0,2026-04-10 07:00:00+03:00,4,4,4,0,3.893,,0.0,0.21,12.1,93,92,5,3
2026-04-10 05:00:00+00:00,1621.0,424.0,2045.0,2026-04-10 08:00:00+03:00,5,4,4,0,3.711,,29.0,0.55,12.8,92,91,28,0
2026-04-10 06:00:00+00:00,3531.0,375.0,3906.0,2026-04-10 09:00:00+03:00,6,4,4,0,2.8285,,109.0,0.41,13.9,31,21,13,0
2026-04-10 07:00:00+00:00,3464.0,281.0,3745.0,2026-04-10 10:00:00+03:00,7,4,4,0,3.2219999999999995,,265.0,0.72,14.9,38,35,5,0
2026-04-10 08:00:00+00:00,3338.0,202.0,3540.0,2026-04-10 11:00:00+03:00,8,4,4,0,3.3135000000000003,,466.0,1.96,16.0,35,34,5,0
2026-04-10 09:00:00+00:00,4048.0,235.0,4283.0,2026-04-10 12:00:00+03:00,9,4,4,0,3.1325000000000003,,559.0,2.33,16.7,45,41,34,0
2026-04-10 10:00:00+00:00,3906.0,253.0,4159.0,2026-04-10 13:00:00+03:00,10,4,4,0,3.1945,,650.0,2.73,17.0,46,26,36,0
2026-04-10 11:00:00+00:00,3763.0,268.0,4031.0,2026-04-10 14:00:00+03:00,11,4,4,0,3.1845,,719.0,3.01,17.4,36,12,34,0
2026-04-10 12:00:00+00:00,3571.0,305.0,3876.0,2026-04-10 15:00:00+03:00,12,4,4,0,3.302,,625.0,2.23,18.6,35,30,17,0
2026-04-10 13:00:00+00:00,3463.0,349.0,3812.0,2026-04-10 16:00:00+03:00,13,4,4,0,3.198,,643.0,2.69,18.8,34,13,32,0
2026-04-10 14:00:00+00:00,3047.0,409.0,3456.0,2026-04-10 17:00:00+03:00,14,4,4,0,3.5365,,535.0,3.25,18.1,30,23,27,1
2026-04-10 15:00:00+00:00,1661.0,625.0,2286.0,2026-04-10 18:00:00+03:00,15,4,4,0,4.0605,,318.0,3.08,17.1,31,17,11,9
2026-04-10 16:00:00+00:00,302.0,711.0,1013.0,2026-04-10 19:00:00+03:00,16,4,4,0,4.1325,,147.0,2.03,16.4,25,16,2,9
2026-04-10 17:00:00+00:00,0.0,697.0,697.0,2026-04-10 20:00:00+03:00,17,4,4,0,4.543499999999999,,34.0,1.82,15.4,20,16,3,1
2026-04-10 18:00:00+00:00,0.0,611.0,611.0,2026-04-10 21:00:00+03:00,18,4,4,0,5.0305,,0.0,2.38,15.1,24,24,0,0
2026-04-10 19:00:00+00:00,0.0,474.0,474.0,2026-04-10 22:00:00+03:00,19,4,4,0,5.3495,,0.0,1.96,14.6,44,40,14,0
2026-04-10 20:00:00+00:00,0.0,383.0,383.0,2026-04-10 23:00:00+03:00,20,4,4,0,5.239,,0.0,2.28,14.0,39,37,16,0
2026-04-10 21:00:00+00:00,0.0,319.0,319.0,2026-04-11 00:00:00+03:00,21,4,4,0,4.624500000000001,,0.0,2.58,13.4,34,31,24,0
2026-04-10 22:00:00+00:00,0.0,226.0,226.0,2026-04-11 01:00:00+03:00,22,4,4,0,4.032500000000001,,0.0,2.49,12.9,39,38,5,0
2026-04-10 23:00:00+00:00,0.0,228.0,228.0,2026-04-11 02:00:00+03:00,23,4,4,0,4.149500000000001,,0.0,2.27,12.4,46,45,14,0
2026-04-11 00:00:00+00:00,0.0,215.0,215.0,2026-04-11 03:00:00+03:00,0,4,5,1,4.1815,,0.0,2.47,11.8,88,56,10,70
2026-04-11 01:00:00+00:00,0.0,189.0,189.0,2026-04-11 04:00:00+03:00,1,4,5,1,3.972,,0.0,2.44,11.7,98,49,10,96
2026-04-11 02:00:00+00:00,0.0,181.0,181.0,2026-04-11 05:00:00+03:00,2,4,5,1,3.8205,,0.0,2.63,11.6,100,22,18,100
2026-04-11 03:00:00+00:00,0.0,161.0,161.0,2026-04-11 06:00:00+03:00,3,4,5,1,3.8065,,0.0,2.3,11.6,100,49,26,100
2026-04-11 04:00:00+00:00,133.0,148.0,281.0,2026-04-11 07:00:00+03:00,4,4,5,1,3.844500000000001,,0.0,1.81,11.6,100,100,15,99
2026-04-11 05:00:00+00:00,692.0,121.0,813.0,2026-04-11 08:00:00+03:00,5,4,5,1,3.588,,32.0,1.82,12.2,100,100,25,61
2026-04-11 06:00:00+00:00,1472.0,98.0,1570.0,2026-04-11 09:00:00+03:00,6,4,5,1,3.0085,,92.0,1.36,13.4,100,100,79,98
2026-04-11 07:00:00+00:00,2481.0,80.0,2561.0,2026-04-11 10:00:00+03:00,7,4,5,1,2.9915,,159.0,0.96,14.4,100,100,99,99
2026-04-11 08:00:00+00:00,2965.0,73.0,3038.0,2026-04-11 11:00:00+03:00,8,4,5,1,3.1175,,276.0,1.13,15.2,100,100,100,92
2026-04-11 09:00:00+00:00,3268.0,105.0,3373.0,2026-04-11 12:00:00+03:00,9,4,5,1,3.0065,,414.0,1.64,16.2,100,100,90,94
2026-04-11 10:00:00+00:00,3112.0,116.0,3228.0,2026-04-11 13:00:00+03:00,10,4,5,1,2.946,,415.0,2.14,16.7,100,100,80,74
2026-04-11 11:00:00+00:00,3095.0,124.0,3219.0,2026-04-11 14:00:00+03:00,11,4,5,1,3.072,,361.0,2.5,16.8,100,100,49,27
2026-04-11 12:00:00+00:00,2834.0,146.0,2980.0,2026-04-11 15:00:00+03:00,12,4,5,1,3.0090000000000003,,449.0,2.31,17.2,89,51,24,72
2026-04-11 13:00:00+00:00,2493.0,166.0,2659.0,2026-04-11 16:00:00+03:00,13,4,5,1,2.93,,510.0,2.7,17.4,86,39,43,73
