datetime_utc,actual_solar_MW,forecast_solar_MW,actual_wind_MW,forecast_wind_MW,actual_total_MW,forecast_total_MW
2025-10-09 06:00:00+00:00,2967.0,1686.7583575365572,570.0,795.6794113227912,3537.0,2482.4377688593486
2025-10-09 07:00:00+00:00,4597.0,2668.6374319532442,393.0,600.5282483606579,4990.0,3269.165680313902
2025-10-09 08:00:00+00:00,5107.0,3560.623657003157,278.0,775.7839364140552,5385.0,4336.407593417212
2025-10-09 09:00:00+00:00,5166.0,3538.3050363579796,251.0,650.8421692221622,5417.0,4189.147205580141
2025-10-09 10:00:00+00:00,5175.0,3437.3510880167028,254.0,665.9800995480318,5429.0,4103.331187564734
2025-10-09 11:00:00+00:00,5008.0,2593.7122367167844,217.0,804.019876082565,5225.0,3397.7321127993496
2025-10-09 12:00:00+00:00,4510.0,2471.6907666579496,256.0,883.7967136899363,4766.0,3355.487480347886
2025-10-09 13:00:00+00:00,3773.0,2217.044020601893,373.0,930.096338976911,4146.0,3147.1403595788042
2025-10-09 14:00:00+00:00,2189.0,1210.660651184547,527.0,922.1575481612671,2716.0,2132.8181993458143
2025-10-09 15:00:00+00:00,410.0,262.8180186604102,583.0,997.862528526835,993.0,1260.6805471872453
2025-10-09 16:00:00+00:00,0.0,3.9325267913055355,603.0,928.4450406930237,603.0,932.3775674843292
2025-10-09 17:00:00+00:00,0.0,0.013639069242399902,611.0,880.1123806862724,611.0,880.1260197555148
2025-10-09 18:00:00+00:00,0.0,0.008547373167219227,532.0,1027.1272172574525,532.0,1027.1357646306196
2025-10-09 19:00:00+00:00,0.0,0.006179718648168622,482.0,981.2728042972095,482.0,981.2789840158576
2025-10-09 20:00:00+00:00,0.0,0.004861612532426667,511.0,915.9154407827502,511.0,915.9203023952826
2025-10-09 21:00:00+00:00,0.0,0.004861612532426667,515.0,1020.883157698054,515.0,1020.8880193105864
2025-10-09 22:00:00+00:00,0.0,0.004861612532426667,435.0,970.3345342147466,435.0,970.339395827279
2025-10-09 23:00:00+00:00,0.0,0.004861612532426667,368.0,812.7119586744911,368.0,812.7168202870236
2025-10-10 00:00:00+00:00,0.0,0.004861612532426667,383.0,877.7645242351639,383.0,877.7693858476963
2025-10-10 01:00:00+00:00,0.0,0.004861612532426667,364.0,1056.6931650786833,364.0,1056.6980266912158
2025-10-10 02:00:00+00:00,0.0,0.005012960363838852,427.0,1125.2092601846584,427.0,1125.2142731450222
2025-10-10 03:00:00+00:00,0.0,0.0385479649224213,507.0,1158.7422552722426,507.0,1158.780803237165
2025-10-10 04:00:00+00:00,38.0,38.18433870560023,524.0,1119.8015103873668,562.0,1157.985849092967
2025-10-10 05:00:00+00:00,1042.0,1030.9836906756627,481.0,1071.5371856634706,1523.0,2102.5208763391333
2025-10-10 06:00:00+00:00,2954.0,2491.053599339127,401.0,941.8896410200018,3355.0,3432.9432403591286
2025-10-10 07:00:00+00:00,4431.0,3818.4416657010174,346.0,778.2178107835655,4777.0,4596.659476484583
