datetime_utc,irradiance_Wm2,windspeed_ms,temperature_C
2024-04-20 01:00:00+00:00,0.0,2.72,11.8
2024-04-20 02:00:00+00:00,0.0,3.51,11.6
2024-04-20 03:00:00+00:00,0.0,4.84,10.8
2024-04-20 04:00:00+00:00,2.0,5.25,10.0
2024-04-20 05:00:00+00:00,28.0,6.88,11.4
2024-04-20 06:00:00+00:00,60.0,6.36,12.0
2024-04-20 07:00:00+00:00,335.0,4.94,13.6
2024-04-20 08:00:00+00:00,431.0,5.83,14.9
2024-04-20 09:00:00+00:00,611.0,7.02,16.2
2024-04-20 10:00:00+00:00,768.0,6.04,17.5
2024-04-20 11:00:00+00:00,826.0,5.15,18.2
2024-04-20 12:00:00+00:00,756.0,3.58,18.8
2024-04-20 13:00:00+00:00,708.0,3.54,19.4
2024-04-20 14:00:00+00:00,564.0,2.85,19.8
2024-04-20 15:00:00+00:00,429.0,3.88,19.7
2024-04-20 16:00:00+00:00,224.0,4.75,17.8
2024-04-20 17:00:00+00:00,52.0,2.86,15.3
2024-04-20 18:00:00+00:00,0.0,1.77,14.3
2024-04-20 19:00:00+00:00,0.0,1.8,13.9
2024-04-20 20:00:00+00:00,0.0,2.12,13.8
2024-04-20 21:00:00+00:00,0.0,2.53,14.1
2024-04-20 22:00:00+00:00,0.0,2.37,13.6
2024-04-20 23:00:00+00:00,0.0,1.39,12.8
2024-04-21 00:00:00+00:00,0.0,1.5,12.2
2024-04-21 01:00:00+00:00,0.0,0.99,13.5
2024-04-21 02:00:00+00:00,0.0,1.2,12.8
2024-04-21 03:00:00+00:00,0.0,1.39,12.0
2024-04-21 04:00:00+00:00,2.0,1.26,12.2
2024-04-21 05:00:00+00:00,92.0,0.67,13.6
2024-04-21 06:00:00+00:00,280.0,1.73,14.4
2024-04-21 07:00:00+00:00,486.0,2.31,15.5
2024-04-21 08:00:00+00:00,669.0,2.94,16.6
2024-04-21 09:00:00+00:00,809.0,3.36,17.2
2024-04-21 10:00:00+00:00,888.0,3.18,17.9
2024-04-21 11:00:00+00:00,915.0,4.36,18.0
2024-04-21 12:00:00+00:00,847.0,4.5,18.6
2024-04-21 13:00:00+00:00,767.0,5.47,18.3
2024-04-21 14:00:00+00:00,620.0,5.84,18.6
2024-04-21 15:00:00+00:00,434.0,5.71,18.2
2024-04-21 16:00:00+00:00,236.0,4.95,17.6
2024-04-21 17:00:00+00:00,56.0,4.2,16.8
2024-04-21 18:00:00+00:00,0.0,2.24,16.2
2024-04-21 19:00:00+00:00,0.0,2.37,15.4
2024-04-21 20:00:00+00:00,0.0,2.44,14.5
2024-04-21 21:00:00+00:00,0.0,1.91,13.4
2024-04-21 22:00:00+00:00,0.0,1.56,12.9
2024-04-21 23:00:00+00:00,0.0,1.71,12.2
2024-04-22 00:00:00+00:00,0.0,1.33,12.2
2024-04-22 01:00:00+00:00,0.0,1.93,13.6
2024-04-22 02:00:00+00:00,0.0,1.41,13.6
2024-04-22 03:00:00+00:00,0.0,0.54,14.6
2024-04-22 04:00:00+00:00,1.0,1.82,14.1
2024-04-22 05:00:00+00:00,41.0,1.86,14.3
2024-04-22 06:00:00+00:00,175.0,0.91,15.2
2024-04-22 07:00:00+00:00,392.0,1.14,16.6
2024-04-22 08:00:00+00:00,511.0,1.63,18.1
2024-04-22 09:00:00+00:00,738.0,2.28,19.6
2024-04-22 10:00:00+00:00,837.0,3.01,20.1
2024-04-22 11:00:00+00:00,882.0,3.16,20.1
2024-04-22 12:00:00+00:00,840.0,2.82,20.7
2024-04-22 13:00:00+00:00,614.0,0.63,20.2
2024-04-22 14:00:00+00:00,571.0,1.91,20.6
2024-04-22 15:00:00+00:00,314.0,1.84,19.9
2024-04-22 16:00:00+00:00,134.0,1.96,19.4
2024-04-22 17:00:00+00:00,34.0,1.61,18.7
2024-04-22 18:00:00+00:00,0.0,2.79,18.1
2024-04-22 19:00:00+00:00,0.0,2.35,17.5
2024-04-22 20:00:00+00:00,0.0,3.88,17.2
2024-04-22 21:00:00+00:00,0.0,2.28,17.2
2024-04-22 22:00:00+00:00,0.0,1.89,17.0
2024-04-22 23:00:00+00:00,0.0,2.7,16.6
2024-04-23 00:00:00+00:00,0.0,2.33,16.1
2024-04-23 01:00:00+00:00,0.0,2.01,16.2
2024-04-23 02:00:00+00:00,0.0,2.13,15.4
2024-04-23 03:00:00+00:00,0.0,2.62,16.0
2024-04-23 04:00:00+00:00,1.0,2.01,16.0
2024-04-23 05:00:00+00:00,42.0,3.38,17.0
2024-04-23 06:00:00+00:00,66.0,3.41,17.5
2024-04-23 07:00:00+00:00,104.0,2.08,18.1
2024-04-23 08:00:00+00:00,269.0,3.71,19.7
2024-04-23 09:00:00+00:00,283.0,4.36,20.2
2024-04-23 10:00:00+00:00,451.0,4.5,21.0
2024-04-23 11:00:00+00:00,311.0,5.1,21.1
2024-04-23 12:00:00+00:00,235.0,4.1,21.4
2024-04-23 13:00:00+00:00,257.0,5.0,21.6
2024-04-23 14:00:00+00:00,324.0,3.71,22.4
2024-04-23 15:00:00+00:00,214.0,1.04,21.5
2024-04-23 16:00:00+00:00,182.0,2.19,21.7
2024-04-23 17:00:00+00:00,54.0,4.47,20.8
2024-04-23 18:00:00+00:00,0.0,2.92,19.6
2024-04-23 19:00:00+00:00,0.0,3.4,18.9
2024-04-23 20:00:00+00:00,0.0,3.13,18.6
2024-04-23 21:00:00+00:00,0.0,3.5,18.5
2024-04-23 22:00:00+00:00,0.0,2.91,17.4
2024-04-23 23:00:00+00:00,0.0,1.02,18.5
2024-04-24 00:00:00+00:00,0.0,0.86,17.8
2024-04-24 01:00:00+00:00,0.0,0.64,17.4
2024-04-24 02:00:00+00:00,0.0,0.71,16.5
2024-04-24 03:00:00+00:00,0.0,1.4,14.2
2024-04-24 04:00:00+00:00,3.0,1.3,14.3
2024-04-24 05:00:00+00:00,66.0,0.72,15.8
2024-04-24 06:00:00+00:00,231.0,1.28,18.1
2024-04-24 07:00:00+00:00,422.0,2.15,20.0
2024-04-24 08:00:00+00:00,561.0,2.82,21.7
2024-04-24 09:00:00+00:00,695.0,3.91,23.1
2024-04-24 10:00:00+00:00,718.0,5.03,23.7
2024-04-24 11:00:00+00:00,856.0,5.19,24.2
2024-04-24 12:00:00+00:00,880.0,5.34,24.7
2024-04-24 13:00:00+00:00,767.0,4.81,24.4
2024-04-24 14:00:00+00:00,638.0,4.03,23.8
2024-04-24 15:00:00+00:00,433.0,4.14,23.0
2024-04-24 16:00:00+00:00,241.0,4.42,21.5
2024-04-24 17:00:00+00:00,66.0,2.56,19.4
2024-04-24 18:00:00+00:00,0.0,1.5,18.4
2024-04-24 19:00:00+00:00,0.0,1.75,17.8
2024-04-24 20:00:00+00:00,0.0,1.8,17.3
2024-04-24 21:00:00+00:00,0.0,1.17,16.7
2024-04-24 22:00:00+00:00,0.0,1.08,16.5
2024-04-24 23:00:00+00:00,0.0,1.0,16.5
2024-04-25 00:00:00+00:00,0.0,1.13,15.6
2024-04-25 01:00:00+00:00,0.0,1.36,16.0
2024-04-25 02:00:00+00:00,0.0,0.73,15.8
2024-04-25 03:00:00+00:00,0.0,0.41,16.0
2024-04-25 04:00:00+00:00,4.0,0.42,15.7
2024-04-25 05:00:00+00:00,89.0,0.73,15.8
2024-04-25 06:00:00+00:00,286.0,0.2,17.0
2024-04-25 07:00:00+00:00,485.0,0.42,18.4
2024-04-25 08:00:00+00:00,657.0,1.71,19.8
2024-04-25 09:00:00+00:00,803.0,2.64,20.5
2024-04-25 10:00:00+00:00,820.0,3.54,21.1
2024-04-25 11:00:00+00:00,892.0,4.98,22.0
2024-04-25 12:00:00+00:00,860.0,5.61,22.1
2024-04-25 13:00:00+00:00,769.0,5.83,22.5
2024-04-25 14:00:00+00:00,617.0,6.58,21.4
2024-04-25 15:00:00+00:00,415.0,6.45,20.8
2024-04-25 16:00:00+00:00,246.0,5.41,19.4
2024-04-25 17:00:00+00:00,69.0,5.02,17.6
2024-04-25 18:00:00+00:00,0.0,4.29,16.3
2024-04-25 19:00:00+00:00,0.0,3.33,15.2
2024-04-25 20:00:00+00:00,0.0,2.11,14.6
2024-04-25 21:00:00+00:00,0.0,1.61,13.8
2024-04-25 22:00:00+00:00,0.0,1.61,13.1
2024-04-25 23:00:00+00:00,0.0,1.51,12.3
2024-04-26 00:00:00+00:00,0.0,1.43,11.8
2024-04-26 01:00:00+00:00,0.0,1.04,13.4
2024-04-26 02:00:00+00:00,0.0,0.61,13.2
2024-04-26 03:00:00+00:00,0.0,1.08,11.9
2024-04-26 04:00:00+00:00,5.0,1.44,11.4
2024-04-26 05:00:00+00:00,106.0,0.85,13.4
2024-04-26 06:00:00+00:00,297.0,0.41,16.4
2024-04-26 07:00:00+00:00,499.0,1.84,18.1
2024-04-26 08:00:00+00:00,679.0,2.82,19.6
2024-04-26 09:00:00+00:00,813.0,4.18,20.9
2024-04-26 10:00:00+00:00,876.0,5.46,21.0
2024-04-26 11:00:00+00:00,791.0,4.86,20.6
2024-04-26 12:00:00+00:00,742.0,4.12,20.8
2024-04-26 13:00:00+00:00,661.0,3.38,20.0
2024-04-26 14:00:00+00:00,610.0,2.95,20.5
2024-04-26 15:00:00+00:00,431.0,3.05,20.2
2024-04-26 16:00:00+00:00,247.0,3.0,18.5
2024-04-26 17:00:00+00:00,70.0,1.12,17.2
2024-04-26 18:00:00+00:00,1.0,0.58,16.6
2024-04-26 19:00:00+00:00,0.0,0.95,16.4
2024-04-26 20:00:00+00:00,0.0,1.27,15.6
2024-04-26 21:00:00+00:00,0.0,0.92,15.4
2024-04-26 22:00:00+00:00,0.0,1.61,14.4
2024-04-26 23:00:00+00:00,0.0,2.33,14.1
2024-04-27 00:00:00+00:00,0.0,2.12,13.2
2024-04-27 01:00:00+00:00,0.0,2.04,14.1
2024-04-27 02:00:00+00:00,0.0,1.7,13.4
2024-04-27 03:00:00+00:00,0.0,1.82,12.9
2024-04-27 04:00:00+00:00,5.0,2.12,12.8
2024-04-27 05:00:00+00:00,88.0,1.53,15.2
2024-04-27 06:00:00+00:00,201.0,0.67,17.9
2024-04-27 07:00:00+00:00,219.0,0.57,18.5
2024-04-27 08:00:00+00:00,342.0,0.85,19.7
2024-04-27 09:00:00+00:00,528.0,1.88,20.6
2024-04-27 10:00:00+00:00,860.0,2.04,22.0
2024-04-27 11:00:00+00:00,923.0,2.19,23.2
2024-04-27 12:00:00+00:00,889.0,2.76,23.6
2024-04-27 13:00:00+00:00,651.0,4.3,23.0
2024-04-27 14:00:00+00:00,614.0,4.55,22.7
2024-04-27 15:00:00+00:00,451.0,4.71,21.7
2024-04-27 16:00:00+00:00,249.0,4.04,20.4
2024-04-27 17:00:00+00:00,73.0,3.18,19.0
2024-04-27 18:00:00+00:00,1.0,2.28,17.5
2024-04-27 19:00:00+00:00,0.0,2.18,16.0
2024-04-27 20:00:00+00:00,0.0,1.9,14.6
2024-04-27 21:00:00+00:00,0.0,1.79,13.6
2024-04-27 22:00:00+00:00,0.0,1.36,13.1
2024-04-27 23:00:00+00:00,0.0,0.99,12.6
2024-04-28 00:00:00+00:00,0.0,0.86,12.6
2024-04-28 01:00:00+00:00,0.0,1.52,14.2
2024-04-28 02:00:00+00:00,0.0,1.75,14.1
2024-04-28 03:00:00+00:00,0.0,1.17,13.2
2024-04-28 04:00:00+00:00,6.0,0.71,14.1
2024-04-28 05:00:00+00:00,115.0,0.92,15.4
2024-04-28 06:00:00+00:00,307.0,1.43,17.7
2024-04-28 07:00:00+00:00,498.0,2.9,19.5
2024-04-28 08:00:00+00:00,686.0,3.9,21.1
2024-04-28 09:00:00+00:00,827.0,4.31,22.2
2024-04-28 10:00:00+00:00,915.0,5.1,23.0
2024-04-28 11:00:00+00:00,939.0,5.3,23.3
2024-04-28 12:00:00+00:00,899.0,4.82,23.5
2024-04-28 13:00:00+00:00,796.0,4.84,23.4
2024-04-28 14:00:00+00:00,647.0,4.8,22.9
2024-04-28 15:00:00+00:00,459.0,4.32,21.9
2024-04-28 16:00:00+00:00,255.0,3.45,20.5
2024-04-28 17:00:00+00:00,75.0,2.0,19.2
2024-04-28 18:00:00+00:00,1.0,1.36,18.3
2024-04-28 19:00:00+00:00,0.0,1.84,17.6
2024-04-28 20:00:00+00:00,0.0,1.49,16.8
2024-04-28 21:00:00+00:00,0.0,1.22,16.1
2024-04-28 22:00:00+00:00,0.0,1.35,15.4
2024-04-28 23:00:00+00:00,0.0,1.66,14.9
2024-04-29 00:00:00+00:00,0.0,1.21,14.4
2024-04-29 01:00:00+00:00,0.0,0.63,14.9
2024-04-29 02:00:00+00:00,0.0,0.64,15.4
2024-04-29 03:00:00+00:00,0.0,0.86,15.4
2024-04-29 04:00:00+00:00,7.0,0.85,15.0
2024-04-29 05:00:00+00:00,114.0,0.99,16.9
2024-04-29 06:00:00+00:00,299.0,1.3,18.3
2024-04-29 07:00:00+00:00,485.0,3.06,19.8
2024-04-29 08:00:00+00:00,675.0,4.08,21.4
2024-04-29 09:00:00+00:00,806.0,3.93,22.4
2024-04-29 10:00:00+00:00,897.0,4.1,23.2
2024-04-29 11:00:00+00:00,920.0,4.52,23.6
2024-04-29 12:00:00+00:00,890.0,4.41,23.7
2024-04-29 13:00:00+00:00,786.0,4.37,23.4
2024-04-29 14:00:00+00:00,645.0,3.96,22.8
2024-04-29 15:00:00+00:00,462.0,3.89,21.9
2024-04-29 16:00:00+00:00,260.0,3.81,20.6
2024-04-29 17:00:00+00:00,79.0,2.6,19.2
2024-04-29 18:00:00+00:00,1.0,1.51,18.0
2024-04-29 19:00:00+00:00,0.0,1.36,17.1
2024-04-29 20:00:00+00:00,0.0,1.3,16.0
2024-04-29 21:00:00+00:00,0.0,1.14,15.1
2024-04-29 22:00:00+00:00,0.0,0.63,14.4
2024-04-29 23:00:00+00:00,0.0,0.94,13.5
2024-04-30 00:00:00+00:00,0.0,0.92,12.6
2024-04-30 01:00:00+00:00,0.0,0.92,13.4
2024-04-30 02:00:00+00:00,0.0,0.92,13.1
2024-04-30 03:00:00+00:00,0.0,0.42,13.4
2024-04-30 04:00:00+00:00,6.0,1.0,14.1
2024-04-30 05:00:00+00:00,85.0,1.72,15.9
2024-04-30 06:00:00+00:00,224.0,2.71,17.4
2024-04-30 07:00:00+00:00,301.0,4.12,18.2
2024-04-30 08:00:00+00:00,353.0,5.4,19.2
2024-04-30 09:00:00+00:00,524.0,6.01,20.5
2024-04-30 10:00:00+00:00,577.0,6.11,21.1
2024-04-30 11:00:00+00:00,657.0,6.63,22.4
2024-04-30 12:00:00+00:00,612.0,6.31,22.3
2024-04-30 13:00:00+00:00,484.0,4.83,21.4
2024-04-30 14:00:00+00:00,373.0,4.71,20.7
2024-04-30 15:00:00+00:00,287.0,3.83,20.1
2024-04-30 16:00:00+00:00,180.0,3.63,19.5
2024-04-30 17:00:00+00:00,55.0,2.96,18.5
2024-04-30 18:00:00+00:00,1.0,2.25,17.6
2024-04-30 19:00:00+00:00,0.0,1.26,17.8
2024-04-30 20:00:00+00:00,0.0,1.25,17.6
2024-04-30 21:00:00+00:00,0.0,1.17,17.5
2024-04-30 22:00:00+00:00,0.0,1.32,17.1
2024-04-30 23:00:00+00:00,0.0,1.22,16.8
2024-05-01 00:00:00+00:00,0.0,0.82,15.8
2024-05-01 01:00:00+00:00,0.0,0.36,16.2
2024-05-01 02:00:00+00:00,0.0,1.0,16.2
2024-05-01 03:00:00+00:00,0.0,0.72,16.0
2024-05-01 04:00:00+00:00,5.0,0.67,16.0
2024-05-01 05:00:00+00:00,83.0,1.2,16.8
2024-05-01 06:00:00+00:00,228.0,1.61,18.1
2024-05-01 07:00:00+00:00,391.0,2.01,19.6
2024-05-01 08:00:00+00:00,448.0,2.98,20.6
2024-05-01 09:00:00+00:00,501.0,3.31,21.5
2024-05-01 10:00:00+00:00,549.0,3.49,22.1
2024-05-01 11:00:00+00:00,639.0,3.9,22.6
2024-05-01 12:00:00+00:00,710.0,5.07,22.6
2024-05-01 13:00:00+00:00,624.0,4.22,23.4
2024-05-01 14:00:00+00:00,547.0,5.24,22.9
2024-05-01 15:00:00+00:00,423.0,4.03,21.9
2024-05-01 16:00:00+00:00,246.0,2.75,21.1
2024-05-01 17:00:00+00:00,78.0,2.1,20.0
2024-05-01 18:00:00+00:00,1.0,1.73,18.6
2024-05-01 19:00:00+00:00,0.0,1.34,17.4
2024-05-01 20:00:00+00:00,0.0,1.75,16.2
2024-05-01 21:00:00+00:00,0.0,1.63,15.3
2024-05-01 22:00:00+00:00,0.0,2.02,14.6
2024-05-01 23:00:00+00:00,0.0,1.77,14.1
2024-05-02 00:00:00+00:00,0.0,1.7,13.6
2024-05-02 01:00:00+00:00,0.0,1.66,14.3
2024-05-02 02:00:00+00:00,0.0,1.34,14.1
2024-05-02 03:00:00+00:00,0.0,1.25,13.6
2024-05-02 04:00:00+00:00,9.0,1.71,13.6
2024-05-02 05:00:00+00:00,119.0,0.7,15.7
2024-05-02 06:00:00+00:00,305.0,0.71,17.8
2024-05-02 07:00:00+00:00,464.0,1.53,19.4
2024-05-02 08:00:00+00:00,624.0,2.7,20.6
2024-05-02 09:00:00+00:00,777.0,3.38,21.5
2024-05-02 10:00:00+00:00,888.0,3.69,22.5
2024-05-02 11:00:00+00:00,850.0,4.19,22.6
2024-05-02 12:00:00+00:00,741.0,3.55,22.6
2024-05-02 13:00:00+00:00,691.0,4.33,22.0
2024-05-02 14:00:00+00:00,553.0,4.36,21.2
2024-05-02 15:00:00+00:00,369.0,2.0,20.1
2024-05-02 16:00:00+00:00,239.0,2.06,19.2
2024-05-02 17:00:00+00:00,78.0,1.61,18.0
2024-05-02 18:00:00+00:00,2.0,0.71,17.2
2024-05-02 19:00:00+00:00,0.0,0.73,17.0
2024-05-02 20:00:00+00:00,0.0,0.98,16.6
2024-05-02 21:00:00+00:00,0.0,0.82,16.1
2024-05-02 22:00:00+00:00,0.0,0.91,15.5
2024-05-02 23:00:00+00:00,0.0,1.08,15.5
2024-05-03 00:00:00+00:00,0.0,2.05,15.4
2024-05-03 01:00:00+00:00,0.0,1.3,16.2
2024-05-03 02:00:00+00:00,0.0,0.57,17.1
2024-05-03 03:00:00+00:00,0.0,0.51,16.9
2024-05-03 04:00:00+00:00,10.0,1.27,15.1
2024-05-03 05:00:00+00:00,125.0,1.72,16.8
2024-05-03 06:00:00+00:00,313.0,2.06,18.6
2024-05-03 07:00:00+00:00,506.0,4.05,21.0
2024-05-03 08:00:00+00:00,678.0,4.98,22.5
2024-05-03 09:00:00+00:00,772.0,7.32,22.3
2024-05-03 10:00:00+00:00,895.0,7.95,23.5
2024-05-03 11:00:00+00:00,821.0,6.91,23.8
2024-05-03 12:00:00+00:00,885.0,7.72,24.3
2024-05-03 13:00:00+00:00,778.0,8.83,24.0
2024-05-03 14:00:00+00:00,659.0,9.59,23.6
2024-05-03 15:00:00+00:00,480.0,8.84,22.1
2024-05-03 16:00:00+00:00,273.0,7.94,20.4
2024-05-03 17:00:00+00:00,88.0,7.3,18.6
2024-05-03 18:00:00+00:00,2.0,5.85,17.4
2024-05-03 19:00:00+00:00,0.0,4.74,16.6
2024-05-03 20:00:00+00:00,0.0,4.29,15.9
2024-05-03 21:00:00+00:00,0.0,3.89,15.1
2024-05-03 22:00:00+00:00,0.0,3.35,14.6
2024-05-03 23:00:00+00:00,0.0,3.0,14.1
2024-05-04 00:00:00+00:00,0.0,2.52,13.4
2024-05-04 01:00:00+00:00,0.0,2.15,14.4
2024-05-04 02:00:00+00:00,0.0,2.82,14.2
2024-05-04 03:00:00+00:00,0.0,3.35,14.3
2024-05-04 04:00:00+00:00,11.0,4.1,14.6
2024-05-04 05:00:00+00:00,128.0,4.21,15.9
2024-05-04 06:00:00+00:00,320.0,5.4,17.1
2024-05-04 07:00:00+00:00,520.0,6.41,18.5
2024-05-04 08:00:00+00:00,692.0,6.61,19.9
2024-05-04 09:00:00+00:00,812.0,6.61,20.8
2024-05-04 10:00:00+00:00,852.0,6.02,21.8
2024-05-04 11:00:00+00:00,823.0,5.29,22.5
2024-05-04 12:00:00+00:00,740.0,4.3,22.6
2024-05-04 13:00:00+00:00,654.0,5.16,20.4
2024-05-04 14:00:00+00:00,344.0,3.61,17.4
2024-05-04 15:00:00+00:00,124.0,2.6,15.8
2024-05-04 16:00:00+00:00,54.0,2.01,15.2
2024-05-04 17:00:00+00:00,55.0,2.55,15.1
2024-05-04 18:00:00+00:00,2.0,2.91,14.8
2024-05-04 19:00:00+00:00,0.0,3.28,14.2
2024-05-04 20:00:00+00:00,0.0,2.69,14.0
2024-05-04 21:00:00+00:00,0.0,3.12,14.0
2024-05-04 22:00:00+00:00,0.0,2.4,14.0
2024-05-04 23:00:00+00:00,0.0,2.84,13.9
2024-05-05 00:00:00+00:00,0.0,2.48,13.8
2024-05-05 01:00:00+00:00,0.0,2.92,14.2
2024-05-05 02:00:00+00:00,0.0,3.27,14.4
2024-05-05 03:00:00+00:00,0.0,3.52,14.4
2024-05-05 04:00:00+00:00,8.0,3.64,14.6
2024-05-05 05:00:00+00:00,81.0,3.61,15.6
2024-05-05 06:00:00+00:00,224.0,3.0,16.2
2024-05-05 07:00:00+00:00,316.0,2.94,17.2
2024-05-05 08:00:00+00:00,578.0,3.93,18.9
2024-05-05 09:00:00+00:00,764.0,4.65,20.5
2024-05-05 10:00:00+00:00,793.0,3.95,21.0
2024-05-05 11:00:00+00:00,828.0,4.06,21.5
2024-05-05 12:00:00+00:00,777.0,4.32,22.1
2024-05-05 13:00:00+00:00,674.0,3.42,21.1
2024-05-05 14:00:00+00:00,588.0,3.54,21.5
2024-05-05 15:00:00+00:00,425.0,3.01,20.9
2024-05-05 16:00:00+00:00,266.0,2.6,20.2
2024-05-05 17:00:00+00:00,91.0,1.94,19.1
2024-05-05 18:00:00+00:00,3.0,1.71,17.2
2024-05-05 19:00:00+00:00,0.0,2.39,14.9
2024-05-05 20:00:00+00:00,0.0,2.7,13.1
2024-05-05 21:00:00+00:00,0.0,2.86,12.4
2024-05-05 22:00:00+00:00,0.0,2.72,11.9
2024-05-05 23:00:00+00:00,0.0,2.58,11.6
2024-05-06 00:00:00+00:00,0.0,2.58,11.3
2024-05-06 01:00:00+00:00,0.0,2.15,12.6
2024-05-06 02:00:00+00:00,0.0,2.25,12.5
2024-05-06 03:00:00+00:00,0.0,2.33,12.4
2024-05-06 04:00:00+00:00,13.0,2.2,13.0
2024-05-06 05:00:00+00:00,136.0,0.98,15.5
2024-05-06 06:00:00+00:00,331.0,0.76,17.8
2024-05-06 07:00:00+00:00,530.0,1.66,19.5
2024-05-06 08:00:00+00:00,707.0,2.61,20.9
2024-05-06 09:00:00+00:00,842.0,3.72,22.0
2024-05-06 10:00:00+00:00,923.0,4.34,22.5
2024-05-06 11:00:00+00:00,943.0,4.25,23.1
2024-05-06 12:00:00+00:00,845.0,4.22,23.2
2024-05-06 13:00:00+00:00,756.0,3.51,22.1
2024-05-06 14:00:00+00:00,651.0,3.22,21.9
2024-05-06 15:00:00+00:00,464.0,2.6,20.9
2024-05-06 16:00:00+00:00,271.0,2.35,19.6
2024-05-06 17:00:00+00:00,91.0,1.08,18.2
2024-05-06 18:00:00+00:00,3.0,1.56,17.7
2024-05-06 19:00:00+00:00,0.0,1.78,17.5
2024-05-06 20:00:00+00:00,0.0,1.36,17.0
2024-05-06 21:00:00+00:00,0.0,0.5,18.0
2024-05-06 22:00:00+00:00,0.0,0.42,17.9
2024-05-06 23:00:00+00:00,0.0,0.67,17.8
2024-05-07 00:00:00+00:00,0.0,0.81,17.8
2024-05-07 01:00:00+00:00,0.0,0.72,17.7
2024-05-07 02:00:00+00:00,0.0,1.24,16.9
2024-05-07 03:00:00+00:00,0.0,1.46,15.9
2024-05-07 04:00:00+00:00,13.0,1.51,15.6
2024-05-07 05:00:00+00:00,136.0,0.82,17.6
2024-05-07 06:00:00+00:00,329.0,0.67,19.6
2024-05-07 07:00:00+00:00,526.0,1.61,21.5
2024-05-07 08:00:00+00:00,700.0,2.56,22.9
2024-05-07 09:00:00+00:00,834.0,2.88,24.1
2024-05-07 10:00:00+00:00,913.0,3.04,25.1
2024-05-07 11:00:00+00:00,848.0,3.4,26.0
2024-05-07 12:00:00+00:00,789.0,4.02,25.9
2024-05-07 13:00:00+00:00,666.0,3.2,24.4
2024-05-07 14:00:00+00:00,540.0,3.08,23.9
2024-05-07 15:00:00+00:00,419.0,2.83,23.0
2024-05-07 16:00:00+00:00,234.0,1.82,21.1
2024-05-07 17:00:00+00:00,76.0,0.63,19.8
2024-05-07 18:00:00+00:00,3.0,1.66,19.7
2024-05-07 19:00:00+00:00,0.0,1.22,19.7
2024-05-07 20:00:00+00:00,0.0,0.51,19.8
2024-05-07 21:00:00+00:00,0.0,1.12,18.5
2024-05-07 22:00:00+00:00,0.0,0.82,19.3
2024-05-07 23:00:00+00:00,0.0,0.28,19.3
2024-05-08 00:00:00+00:00,0.0,0.58,19.0
2024-05-08 01:00:00+00:00,0.0,0.81,19.0
2024-05-08 02:00:00+00:00,0.0,0.78,18.9
2024-05-08 03:00:00+00:00,0.0,0.64,18.9
2024-05-08 04:00:00+00:00,14.0,0.92,18.6
2024-05-08 05:00:00+00:00,138.0,0.54,19.1
2024-05-08 06:00:00+00:00,328.0,1.04,20.5
2024-05-08 07:00:00+00:00,524.0,1.61,21.9
2024-05-08 08:00:00+00:00,698.0,1.86,23.4
2024-05-08 09:00:00+00:00,825.0,2.56,25.0
2024-05-08 10:00:00+00:00,901.0,3.77,25.5
2024-05-08 11:00:00+00:00,929.0,3.93,25.0
2024-05-08 12:00:00+00:00,862.0,3.98,25.0
2024-05-08 13:00:00+00:00,787.0,3.96,24.2
2024-05-08 14:00:00+00:00,599.0,4.16,23.2
2024-05-08 15:00:00+00:00,417.0,2.81,22.0
2024-05-08 16:00:00+00:00,236.0,2.22,21.2
2024-05-08 17:00:00+00:00,89.0,1.66,20.1
2024-05-08 18:00:00+00:00,3.0,1.68,19.6
2024-05-08 19:00:00+00:00,0.0,1.82,19.6
2024-05-08 20:00:00+00:00,0.0,1.71,19.3
2024-05-08 21:00:00+00:00,0.0,1.41,19.0
2024-05-08 22:00:00+00:00,0.0,0.92,18.5
2024-05-08 23:00:00+00:00,0.0,0.94,17.9
2024-05-09 00:00:00+00:00,0.0,1.4,17.4
2024-05-09 01:00:00+00:00,0.0,1.12,17.8
2024-05-09 02:00:00+00:00,0.0,1.08,17.2
2024-05-09 03:00:00+00:00,0.0,1.06,17.2
2024-05-09 04:00:00+00:00,8.0,0.82,17.6
2024-05-09 05:00:00+00:00,68.0,0.51,18.8
2024-05-09 06:00:00+00:00,153.0,0.61,19.6
2024-05-09 07:00:00+00:00,325.0,0.92,20.8
2024-05-09 08:00:00+00:00,322.0,2.21,21.1
2024-05-09 09:00:00+00:00,258.0,1.72,20.0
2024-05-09 10:00:00+00:00,142.0,1.35,19.6
2024-05-09 11:00:00+00:00,214.0,1.57,20.9
2024-05-09 12:00:00+00:00,309.0,2.27,21.5
2024-05-09 13:00:00+00:00,395.0,2.4,20.5
2024-05-09 14:00:00+00:00,267.0,3.91,19.2
2024-05-09 15:00:00+00:00,220.0,1.73,19.1
2024-05-09 16:00:00+00:00,203.0,0.45,19.5
2024-05-09 17:00:00+00:00,66.0,0.89,19.8
2024-05-09 18:00:00+00:00,3.0,1.94,18.8
2024-05-09 19:00:00+00:00,0.0,1.92,18.0
2024-05-09 20:00:00+00:00,0.0,2.42,17.2
2024-05-09 21:00:00+00:00,0.0,3.38,16.6
2024-05-09 22:00:00+00:00,0.0,3.14,16.9
2024-05-09 23:00:00+00:00,0.0,2.61,16.8
2024-05-10 00:00:00+00:00,0.0,1.9,15.6
2024-05-10 01:00:00+00:00,0.0,3.26,16.4
